comment_id,text,timestamp,user_info,location_free_text,lat,lon,policy_section,source,stance,type_label,priority,district,text_clean,district_filled,clean_text
a64e1da4-ebbb-458d-a48b-6940ddd6eb03,This draft is a positive step for Urban Planning. Strongly in favor. धन्यवाद।,2025-08-30T05:29:06,user572@example.com,,,,Urban Planning,portal,support,other,medium,Mumbai,this draft is a positive step for urban planning. strongly in favor. धन्यवाद।,Mumbai,this draft is a positive step for urban planning strongly in favor
674ea319-f179-48f6-86db-c1f940178df2,Add a monitoring committee with district representation.,2025-05-31T03:54:20,user4259@example.com,Hyderabad,9.033602,72.589417,Transportation,whatsapp,support,suggestion,medium,Hyderabad,add a monitoring committee with district representation.,Hyderabad,add a monitoring committee with district representation
c0bdf974-e12c-4d45-8591-f3a300d346cd,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",2025-04-05T15:06:09,user4847@example.com,Imphal,26.101073,84.747611,Agriculture,email,oppose,other,low,Imphal,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",Imphal,
7042e368-9ad6-4d9e-b5f8-9d1b8938f409,Please consider a pilot program in rural Mumbai before scaling up.,2024-10-14T09:51:37,user4467@example.com,Mumbai,10.285725,82.217382,Urban Planning,pdf,neutral,suggestion,high,Mumbai,please consider a pilot program in rural mumbai before scaling up.,Mumbai,please consider a pilot program in rural mumbai before scaling up
cf50a61c-56be-4b1e-bfc9-87683c548c2e,"Please consider a pilot program in rural Visakhapatnam before scaling up. Regards, citizen.",2024-04-26T05:00:20,user4594@example.com,Visakhapatnam,26.324951,71.355122,Transportation,social_media,support,suggestion,low,Visakhapatnam,"please consider a pilot program in rural visakhapatnam before scaling up. regards, citizen.",Visakhapatnam,please consider a pilot program in rural visakhapatnam before scaling up citizen
06780ce3-e1b4-4cd4-9380-7c2d2eb51b4b,Praise: well drafted and addresses core issues.,2024-05-14T12:10:40,user1634@example.com,Udaipur,,,Healthcare,social_media,neutral,praise,medium,Udaipur,praise: well drafted and addresses core issues.,Udaipur,praise well drafted and addresses core issues
0606db8a-3423-4733-9169-beda1fbdc0b2,"Can the public access the implementation timeline? Regards, citizen.",2025-02-23T00:15:03,user3369@example.com,,,,Environment,portal,neutral,question,medium,Kohima,"can the public access the implementation timeline? regards, citizen.",Kohima,can the public access the implementation timeline citizen
e8498aeb-7bb4-4e34-b088-cb33bd22643b,"This will increase costs and negatively affect the Transportation sector. Oppose. Regards, citizen.",2025-07-13T12:17:17,user61@example.com,Jaipur,20.293828,83.570575,Transportation,social_media,oppose,other,medium,Jaipur,"this will increase costs and negatively affect the transportation sector. oppose. regards, citizen.",Jaipur,this will increase costs and negatively affect the transportation sector oppose citizen
d295c33e-4809-4606-88d6-08a7ab8028dc,"The draft ignores existing local problems; please revise. Regards, citizen.",2024-05-10T20:08:46,user2828@example.com,Lucknow,19.025464,80.823443,Education,whatsapp,support,complaint,low,Lucknow,"the draft ignores existing local problems; please revise. regards, citizen.",Lucknow,the draft ignores existing local problems please revise citizen
77242668-c879-488c-8a11-12b2b899ef3f,Support from this district; it addresses key issues in Energy.,2024-10-20T07:36:28,user4027@example.com,Lucknow,,,Energy,social_media,support,complaint,medium,Lucknow,support from this district; it addresses key issues in energy.,Lucknow,support from this district it addresses key issues in energy
b56dadcf-6cf6-47e2-96b6-a3ca3cf5b686,Support — good move. Please implement it quickly.,2024-03-10T19:20:45,user2427@example.com,Ahmedabad,,,Transportation,email,support,suggestion,medium,Ahmedabad,support — good move. please implement it quickly.,Ahmedabad,support good move please implement it quickly
8b2592f2-4797-4633-a669-77f73891ea96,"I fully support this policy. It will benefit our Environment sector and help many families. Location: Patna district, near main market.",2025-04-15T06:43:15,user437@example.com,Patna,13.883207,78.514009,Environment,social_media,support,other,medium,Patna,"i fully support this policy. it will benefit our environment sector and help many families. location: patna district, near main market.",Patna,i fully support this policy it will benefit our environment sector and help many families location patna district near main market
4b92dd50-a51d-4563-ba57-a9577834ca10,Consider adding a grievance redressal hotline at district level.,2024-01-09T22:07:15,user3271@example.com,Jodhpur,27.238135,69.119001,Housing,email,neutral,suggestion,low,Jodhpur,consider adding a grievance redressal hotline at district level.,Jodhpur,consider adding a grievance redressal hotline at district level
1926115d-41d9-4019-a167-892354692ee9,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Location: Hyderabad district, near main market.",2025-01-30T05:31:58,user2834@example.com,Hyderabad,27.824499,68.640294,Housing,social_media,neutral,complaint,medium,Hyderabad,"न्युट्रल, कृपया विस्तृत बजट साझा करें। location: hyderabad district, near main market.",Hyderabad,location hyderabad district near main market
921ca39a-f21e-4de2-a37d-3fe0e374d2a9,Complaint: previous schemes were implemented poorly; how will this be different?,2025-09-03T11:22:03,user4764@example.com,Patna,27.364478,79.481036,Energy,social_media,support,complaint,medium,Patna,complaint: previous schemes were implemented poorly; how will this be different?,Patna,complaint previous schemes were implemented poorly how will this be different
409cfef9-7b38-4460-ac22-a33d63132d0a,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? Thank you for considering.,2025-01-06T06:05:41,user4061@example.com,Jaipur,23.932601,82.494308,Transportation,email,oppose,question,low,Jaipur,प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? thank you for considering.,Jaipur,for considering
2f1269d4-1248-41b3-88ef-e827ce2d51fa,Oppose. The draft ignores ground realities and lacks budget provisions. Thank you for considering.,2025-04-14T11:54:23,user2662@example.com,Mumbai,16.560187,85.150184,Urban Planning,pdf,oppose,other,medium,Mumbai,oppose. the draft ignores ground realities and lacks budget provisions. thank you for considering.,Mumbai,oppose the draft ignores ground realities and lacks budget provisions for considering
cddd43f3-5d29-42b8-abc0-1f7c6aae33a1,Oppose. The draft ignores ground realities and lacks budget provisions.,2024-01-31T11:28:30,user3950@example.com,Lucknow,17.389701,70.610461,Transportation,pdf,oppose,complaint,low,Lucknow,oppose. the draft ignores ground realities and lacks budget provisions.,Lucknow,oppose the draft ignores ground realities and lacks budget provisions
f4064b62-18e1-4d20-84d9-814fd30a38cc,Please consider a pilot program in rural Varanasi before scaling up.,2024-05-01T22:47:17,user549@example.com,Varanasi,25.327783,68.908263,Transportation,pdf,oppose,suggestion,medium,Varanasi,please consider a pilot program in rural varanasi before scaling up.,Varanasi,please consider a pilot program in rural varanasi before scaling up
b3a0d8f0-a5c1-4719-942d-a780a8502e47,This will increase costs and negatively affect the Housing sector. Oppose.,2025-01-16T20:47:43,user1916@example.com,Kanpur,24.570901,86.505946,Housing,social_media,oppose,other,medium,Kanpur,this will increase costs and negatively affect the housing sector. oppose.,Kanpur,this will increase costs and negatively affect the housing sector oppose
12354d8f-8f7d-42c2-b962-41a3a03d26fa,शाबाश! यह नीति सही दिशा में है।,2024-01-13T03:38:07,user1404@example.com,Agra,27.546347,71.589943,Housing,social_media,support,praise,medium,,शाबाश! यह नीति सही दिशा में है।,Agra,
1a8db078-f40d-4ed4-b529-1e473f742698,"I have no strong view but some clarifications are needed on implementation timelines. Regards, citizen.",2025-05-06T19:54:21,user2285@example.com,Raipur,23.670944,72.532718,Healthcare,pdf,neutral,other,medium,Raipur,"i have no strong view but some clarifications are needed on implementation timelines. regards, citizen.",Raipur,i have no strong view but some clarifications are needed on implementation timelines citizen
db046418-05e4-4953-b4ef-9e750ee6f3d8,Neutral: more data required on expected outcomes. Thank you for considering.,2025-07-10T09:24:34,user949@example.com,Ahmedabad,,,Energy,pdf,neutral,complaint,medium,Ahmedabad,neutral: more data required on expected outcomes. thank you for considering.,Ahmedabad,neutral more data required on expected outcomes for considering
34bbb6fb-1ce1-467a-bf19-3527e5105e2a,Support — good move. Please implement it quickly.,2025-06-25T09:54:11,user1141@example.com,Ahmedabad,21.68781,70.013344,Urban Planning,portal,support,other,medium,Ahmedabad,support — good move. please implement it quickly.,Ahmedabad,support good move please implement it quickly
468f7377-2211-47cd-b649-5b73c2f8e8ce,Support from this district; it addresses key issues in Urban Planning.,2024-06-24T16:02:51,user742@example.com,Jaipur,20.81207,86.001139,Urban Planning,portal,support,other,medium,Jaipur,support from this district; it addresses key issues in urban planning.,Jaipur,support from this district it addresses key issues in urban planning
755d7dee-6a19-484f-8bad-d9145050c89d,I oppose this policy because it will hurt small farmers in Guwahati. Thank you for considering.,2024-06-18T01:40:54,user4377@example.com,Guwahati,10.836683,74.896913,Education,email,oppose,other,high,Guwahati,i oppose this policy because it will hurt small farmers in guwahati. thank you for considering.,Guwahati,i oppose this policy because it will hurt small farmers in guwahati for considering
0a47542a-a683-4b35-a663-ea5c139a498e,Please consider a pilot program in rural Bengaluru before scaling up. Thank you for considering.,2025-10-15T06:43:14,user4922@example.com,Bengaluru,,,Environment,email,support,suggestion,medium,Bengaluru,please consider a pilot program in rural bengaluru before scaling up. thank you for considering.,Bengaluru,please consider a pilot program in rural bengaluru before scaling up for considering
b7185b09-1351-4e98-9876-d521aa177b72,This will increase costs and negatively affect the Urban Planning sector. Oppose.,2025-03-26T03:15:37,user3153@example.com,,,,Urban Planning,portal,oppose,other,high,Pune,this will increase costs and negatively affect the urban planning sector. oppose.,Pune,this will increase costs and negatively affect the urban planning sector oppose
baa03fd6-19ba-4dac-a5ad-12a51b9fc897,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। Location: Bhopal district, near main market.",2024-06-27T16:54:32,user2458@example.com,Bhopal,,,Healthcare,portal,oppose,other,high,Bhopal,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। location: bhopal district, near main market.",Bhopal,location bhopal district near main market
43295a63-9c6b-4fd6-800e-3dee92a04db4,Neutral — looks fine but requires more details on funding and accountability.,2025-01-24T17:47:30,user3836@example.com,Bengaluru,8.286164,80.098339,Transportation,whatsapp,neutral,other,high,,neutral — looks fine but requires more details on funding and accountability.,Bengaluru,neutral looks fine but requires more details on funding and accountability
8819dc82-72f4-4afd-abe3-85c3cc611158,Neutral — looks fine but requires more details on funding and accountability.,2025-03-04T08:45:45,user3951@example.com,Visakhapatnam,,,Healthcare,social_media,neutral,other,medium,Visakhapatnam,neutral — looks fine but requires more details on funding and accountability.,Visakhapatnam,neutral looks fine but requires more details on funding and accountability
e44161ca-84bb-496e-b247-3a8ae80aa039,Neutral: more data required on expected outcomes.,2025-11-07T19:47:10,user3750@example.com,Chennai,13.586293,69.189178,Energy,social_media,neutral,praise,low,Chennai,neutral: more data required on expected outcomes.,Chennai,neutral more data required on expected outcomes
364dc1c2-a1b5-4ed3-be48-5b2e71fcef2c,I have no strong view but some clarifications are needed on implementation timelines.,2024-12-01T01:15:59,user1882@example.com,Ahmedabad,25.640915,70.161208,Healthcare,portal,neutral,suggestion,medium,Ahmedabad,i have no strong view but some clarifications are needed on implementation timelines.,Ahmedabad,i have no strong view but some clarifications are needed on implementation timelines
8e9da455-809b-45e3-92a7-89aaabe197b4,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Thank you for considering.",2024-05-05T12:21:31,user2098@example.com,Ahmedabad,25.886852,82.303499,Energy,portal,neutral,other,high,Ahmedabad,"न्युट्रल, कृपया विस्तृत बजट साझा करें। thank you for considering.",Ahmedabad,for considering
39c43191-cd7d-4de1-8d70-aafaa70de7c1,Complaint — local offices were unresponsive last time.,2025-05-17T08:53:19,user2196@example.com,Kolkata,,,Housing,pdf,neutral,complaint,low,Kolkata,complaint — local offices were unresponsive last time.,Kolkata,complaint local offices were unresponsive last time
2f9ba23c-5b2a-4c57-a121-4ce798ca9dda,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Location: Agra district, near main market.",2024-04-09T07:13:48,user763@example.com,Agra,17.86289,72.536042,Urban Planning,portal,neutral,other,low,,"न्युट्रल, कृपया विस्तृत बजट साझा करें। location: agra district, near main market.",Agra,location agra district near main market
666947bd-91f1-424d-b58a-ea8886f661bf,Complaint — local offices were unresponsive last time. धन्यवाद।,2024-09-17T10:08:34,user3120@example.com,Surat,17.12595,70.10472,Housing,social_media,support,complaint,low,Surat,complaint — local offices were unresponsive last time. धन्यवाद।,Surat,complaint local offices were unresponsive last time
438b4824-aaa2-4217-a533-b894131f20f2,What are the eligibility criteria for beneficiaries?,2024-03-10T11:53:47,user863@example.com,Thiruvananthapuram,,,Housing,portal,neutral,question,medium,Thiruvananthapuram,what are the eligibility criteria for beneficiaries?,Thiruvananthapuram,what are the eligibility criteria for beneficiaries
cac7fb9a-ff65-44b8-b0f3-94deb89c66db,Oppose — lacks clear implementation plan for rural areas.,2025-11-19T19:17:09,user4109@example.com,,,,Energy,pdf,oppose,other,medium,Imphal,oppose — lacks clear implementation plan for rural areas.,Imphal,oppose lacks clear implementation plan for rural areas
81ed92bd-d44e-4e33-b2de-fd0b7d212fc3,Complaint: lack of transparency in beneficiary selection.,2024-12-11T02:46:52,user921@example.com,Lucknow,,,Environment,social_media,support,complaint,medium,,complaint: lack of transparency in beneficiary selection.,Lucknow,complaint lack of transparency in beneficiary selection
d8e64515-0b77-4585-b16d-a95cc0166652,This draft is a positive step for Urban Planning. Strongly in favor.,2024-10-24T08:47:03,user2171@example.com,Kolkata,21.93083,73.558233,Urban Planning,pdf,support,other,low,,this draft is a positive step for urban planning. strongly in favor.,Kolkata,this draft is a positive step for urban planning strongly in favor
036be50b-9734-44d3-ab8c-c040a5f20392,Support — good move. Please implement it quickly.,2024-11-11T21:24:22,user2894@example.com,Kolkata,,,Housing,email,support,complaint,high,Kolkata,support — good move. please implement it quickly.,Kolkata,support good move please implement it quickly
d1263be2-3ea0-46c7-b42a-b7d36b595877,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? Regards, citizen.",2025-07-24T22:45:06,user1144@example.com,,,,Agriculture,portal,oppose,question,high,Ahmedabad,"प्रश्न: क्या जिला प्रशासन को प्रशिक्षण दिया जाएगा? regards, citizen.",Ahmedabad,citizen
55a37cd9-9d77-484d-aa4a-fadf16d270c0,Oppose — lacks clear implementation plan for rural areas.,2025-06-21T09:59:03,user1010@example.com,,,,Housing,social_media,oppose,suggestion,medium,Lucknow,oppose — lacks clear implementation plan for rural areas.,Lucknow,oppose lacks clear implementation plan for rural areas
e13b8802-2bcc-4a5f-ba4d-f9003b559526,"Support from this district; it addresses key issues in Education. Location: Raipur district, near main market.",2024-04-18T10:57:52,user2242@example.com,Raipur,16.650945,76.592112,Education,social_media,support,other,low,Raipur,"support from this district; it addresses key issues in education. location: raipur district, near main market.",Raipur,support from this district it addresses key issues in education location raipur district near main market
063d2f9f-6e2c-426a-aa75-a436e044004f,How will this be funded? Please clarify the financing model.,2025-08-08T19:47:20,user4592@example.com,,,,Education,social_media,oppose,question,low,Hyderabad,how will this be funded? please clarify the financing model.,Hyderabad,how will this be funded please clarify the financing model
081cc1dc-9c3c-4313-a4e4-3ee889d7b954,The draft ignores existing local problems; please revise.,2024-10-12T21:02:16,user309@example.com,Kanpur,26.203283,86.886859,Environment,pdf,neutral,complaint,medium,,the draft ignores existing local problems; please revise.,Kanpur,the draft ignores existing local problems please revise
6dc17e08-2161-4e8e-89aa-754c0d70ddf2,This forum should not handle these types of complaints.,2024-06-12T14:08:21,user4903@example.com,Patna,22.527962,69.98549,Agriculture,portal,oppose,off-topic,low,Patna,this forum should not handle these types of complaints.,Patna,this forum should not handle these types of complaints
e7695b0e-3509-468a-983f-7a22d00bce6e,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",2025-11-18T22:13:46,user4167@example.com,Imphal,15.119541,84.875042,Agriculture,pdf,oppose,praise,medium,Imphal,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",Imphal,
3b7e56eb-db0b-41e8-bcb7-821b9845bc30,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",2024-10-02T09:47:07,user3996@example.com,Bengaluru Urban,10.695491,80.541635,Agriculture,pdf,neutral,other,medium,,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",Bengaluru,
af2a2958-84bb-4925-8558-76de368423ec,This will increase costs and negatively affect the Energy sector. Oppose. Thank you for considering.,2024-03-01T06:15:38,user971@example.com,Pune,8.637122,78.655081,Energy,pdf,oppose,other,high,Pune,this will increase costs and negatively affect the energy sector. oppose. thank you for considering.,Pune,this will increase costs and negatively affect the energy sector oppose for considering
c157de06-aa75-42ff-a9b7-21695d0c910a,This will increase costs and negatively affect the Environment sector. Oppose.,2025-02-09T07:31:07,user4880@example.com,Ahmedabad,22.026093,85.676923,Environment,whatsapp,oppose,other,low,Ahmedabad,this will increase costs and negatively affect the environment sector. oppose.,Ahmedabad,this will increase costs and negatively affect the environment sector oppose
b3198b54-1cb7-42fe-b125-e76ac63a3e96,"I have no strong view but some clarifications are needed on implementation timelines. Regards, citizen.",2024-02-17T17:15:33,user1870@example.com,Udaipur,14.784688,80.398436,Agriculture,pdf,neutral,complaint,low,Udaipur,"i have no strong view but some clarifications are needed on implementation timelines. regards, citizen.",Udaipur,i have no strong view but some clarifications are needed on implementation timelines citizen
21f7d9b1-7e12-4b7f-9ec7-876e8b7d117c,"Complaint — local offices were unresponsive last time. Regards, citizen.",2024-06-06T07:43:20,user1823@example.com,Jodhpur,27.870147,74.647957,Energy,social_media,support,complaint,medium,Jodhpur,"complaint — local offices were unresponsive last time. regards, citizen.",Jodhpur,complaint local offices were unresponsive last time citizen
f616431e-413c-4ae2-b625-c5232ac013db,Complaint: previous schemes were implemented poorly; how will this be different? Thank you for considering. धन्यवाद।,2024-11-05T15:47:20,user387@example.com,Lucknow,24.984304,87.220423,Agriculture,portal,neutral,complaint,high,Lucknow,complaint: previous schemes were implemented poorly; how will this be different? thank you for considering. धन्यवाद।,Lucknow,complaint previous schemes were implemented poorly how will this be different for considering
36fc7dd8-920a-41eb-9d06-81f1626697f6,"This draft is a positive step for Urban Planning. Strongly in favor. Location: Kolkata district, near main market.",2024-02-27T04:15:07,user2308@example.com,Kolkata,,,Urban Planning,social_media,support,other,low,Kolkata,"this draft is a positive step for urban planning. strongly in favor. location: kolkata district, near main market.",Kolkata,this draft is a positive step for urban planning strongly in favor location kolkata district near main market
5e95f495-55e5-4831-ab7b-0e32949c5206,What are the eligibility criteria for beneficiaries? Thank you for considering.,2025-10-06T06:16:01,user1757@example.com,Bengaluru,18.006058,74.743167,Urban Planning,social_media,support,question,medium,Bengaluru,what are the eligibility criteria for beneficiaries? thank you for considering.,Bengaluru,what are the eligibility criteria for beneficiaries for considering
534f0636-f184-42d7-b685-b86e8b2276d7,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। Thank you for considering.",2024-04-09T15:05:35,user2765@example.com,Patna,8.441142,73.508421,Energy,whatsapp,oppose,off-topic,medium,Patna,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। thank you for considering.",Patna,for considering
0c9e98a3-bf5d-438f-b89a-93c2fcf2e1ec,This draft is a positive step for Environment. Strongly in favor.,2025-04-13T10:48:44,user2254@example.com,Lucknow,22.665482,87.242005,Environment,portal,support,question,medium,Lucknow,this draft is a positive step for environment. strongly in favor.,Lucknow,this draft is a positive step for environment strongly in favor
d9d6476a-de3b-45b7-b690-da3431de785a,I oppose this policy because it will hurt small farmers in Thiruvananthapuram. Thank you for considering.,2025-08-19T03:14:40,user2334@example.com,Thiruvananthapuram,21.077736,84.446373,Transportation,email,oppose,suggestion,medium,Thiruvananthapuram,i oppose this policy because it will hurt small farmers in thiruvananthapuram. thank you for considering.,Thiruvananthapuram,i oppose this policy because it will hurt small farmers in thiruvananthapuram for considering
ef624483-90e4-4563-ac4b-29494e021e39,"Appreciate the effort; this is much needed. Regards, citizen. Location: Hyderabad district, near main market.",2024-01-09T06:44:49,user4613@example.com,Hyderabad,13.417178,87.9814,Transportation,social_media,oppose,praise,medium,Hyderabad,"appreciate the effort; this is much needed. regards, citizen. location: hyderabad district, near main market.",Hyderabad,appreciate the effort this is much needed citizen location hyderabad district near main market
e29e4655-8c8e-47e6-bcbf-4074a93e8dd8,I fully support this policy. It will benefit our Urban Planning sector and help many families.,2024-02-25T20:13:07,user1725@example.com,Guwahati,10.710901,71.904926,Urban Planning,social_media,support,other,medium,Guwahati,i fully support this policy. it will benefit our urban planning sector and help many families.,Guwahati,i fully support this policy it will benefit our urban planning sector and help many families
eb037a78-df53-4ae4-bc7b-1787b47bb9da,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Location: Bengaluru Urban district, near main market.",2025-06-08T00:35:44,user3866@example.com,Bengaluru Urban,10.691749,76.355881,Education,social_media,neutral,other,medium,Bengaluru Urban,"न्युट्रल, कृपया विस्तृत बजट साझा करें। location: bengaluru urban district, near main market.",Bengaluru Urban,location bengaluru urban district near main market
1215269e-97cf-46e3-b048-fa28c7ab9e86,"Suggestion: include subsidies for low-income households in Hyderabad. Location: Hyderabad district, near main market.",2024-09-07T12:18:54,user3991@example.com,Hyderabad,15.03661,75.727637,Housing,social_media,support,suggestion,medium,Hyderabad,"suggestion: include subsidies for low-income households in hyderabad. location: hyderabad district, near main market.",Hyderabad,suggestion include subsidies for low income households in hyderabad location hyderabad district near main market
9df16f72-c4ff-4b18-9c12-1c0edca849bb,"Suggestion: include subsidies for low-income households in Jodhpur. Thank you for considering. Location: Jodhpur district, near main market.",2024-05-04T02:34:41,user4399@example.com,Jodhpur,,,Housing,portal,neutral,suggestion,medium,Jodhpur,"suggestion: include subsidies for low-income households in jodhpur. thank you for considering. location: jodhpur district, near main market.",Jodhpur,suggestion include subsidies for low income households in jodhpur for considering location jodhpur district near main market
cb5273d2-f2d4-4890-a987-18590ebcf42e,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। Regards, citizen.",2025-04-29T22:40:31,user754@example.com,Bengaluru Urban,13.805534,78.206744,Transportation,whatsapp,support,other,high,Bengaluru Urban,"मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। regards, citizen.",Bengaluru Urban,citizen
39f58637-5818-4c30-8ebe-8b2b89645151,"Neutral — looks fine but requires more details on funding and accountability. Regards, citizen. धन्यवाद।",2024-06-13T03:52:33,user3547@example.com,Pune,27.618784,82.559672,Environment,pdf,neutral,other,high,Pune,"neutral — looks fine but requires more details on funding and accountability. regards, citizen. धन्यवाद।",Pune,neutral looks fine but requires more details on funding and accountability citizen
4259d997-4a6f-44f0-8534-1ad6d32a9afc,"I fully support this policy. It will benefit our Agriculture sector and help many families. Regards, citizen.",2024-12-24T13:53:26,user536@example.com,Ahmedabad,23.596207,74.029684,Agriculture,social_media,support,other,medium,Ahmedabad,"i fully support this policy. it will benefit our agriculture sector and help many families. regards, citizen.",Ahmedabad,i fully support this policy it will benefit our agriculture sector and help many families citizen
3aabc213-1b5e-4416-9dac-c28a73ebec01,Support — good move. Please implement it quickly. Thank you for considering.,2025-11-16T18:44:01,user2096@example.com,Thiruvananthapuram,,,Healthcare,portal,support,other,low,Thiruvananthapuram,support — good move. please implement it quickly. thank you for considering.,Thiruvananthapuram,support good move please implement it quickly for considering
e1047994-5acb-45da-bdaa-816686a6c7de,"Great initiative — this will improve lives in my district. Location: Hyderabad district, near main market.",2025-07-03T15:29:26,user2400@example.com,Hyderabad,10.231033,83.870762,Healthcare,pdf,oppose,praise,high,,"great initiative — this will improve lives in my district. location: hyderabad district, near main market.",Hyderabad,great initiative this will improve lives in my district location hyderabad district near main market
2f0b01c9-7b85-4f37-8a69-9f7220efa846,Support from this district; it addresses key issues in Healthcare.,2024-06-10T21:53:07,user3591@example.com,Guwahati,25.90067,75.350248,Healthcare,pdf,support,other,high,Guwahati,support from this district; it addresses key issues in healthcare.,Guwahati,support from this district it addresses key issues in healthcare
abac0381-2304-4542-8bba-1ed8a8865bdc,Please consider a pilot program in rural Bengaluru before scaling up. Thank you for considering.,2024-08-25T17:23:09,user170@example.com,"Bengaluru, near river",9.126731,78.507119,Environment,email,support,suggestion,medium,Bengaluru,please consider a pilot program in rural bengaluru before scaling up. thank you for considering.,Bengaluru,please consider a pilot program in rural bengaluru before scaling up for considering
639e2194-4b4d-45d6-ad50-9660a1747ecb,Support — good move. Please implement it quickly. Thank you for considering.,2025-03-08T23:18:27,user4867@example.com,Agra,9.794691,78.660751,Agriculture,email,support,other,medium,Agra,support — good move. please implement it quickly. thank you for considering.,Agra,support good move please implement it quickly for considering
1c9e50fe-3670-4736-9f77-36a2542dfe67,This forum should not handle these types of complaints.,2025-04-26T23:55:10,user4165@example.com,Patna,10.22964,73.536318,Agriculture,whatsapp,oppose,off-topic,low,Patna,this forum should not handle these types of complaints.,Patna,this forum should not handle these types of complaints
bd252be6-a31d-43cb-9975-b5823b2b3eec,"Please consider a pilot program in rural Surat before scaling up. Regards, citizen.",2025-06-30T06:05:36,user4378@example.com,Surat,21.361185,72.524955,Transportation,portal,support,suggestion,low,Surat,"please consider a pilot program in rural surat before scaling up. regards, citizen.",Surat,please consider a pilot program in rural surat before scaling up citizen
b59ab580-180e-4afa-bbf1-79eda9478708,Complaint: previous schemes were implemented poorly; how will this be different?,2024-07-08T07:14:55,user1014@example.com,Udaipur,17.102431,76.825541,Energy,pdf,neutral,complaint,low,Udaipur,complaint: previous schemes were implemented poorly; how will this be different?,Udaipur,complaint previous schemes were implemented poorly how will this be different
43fce3f5-189d-46f0-b73b-8812d4e6b32f,I fully support this policy. It will benefit our Agriculture sector and help many families. Thank you for considering.,2025-08-28T04:23:52,user2029@example.com,Bhopal,,,Agriculture,social_media,support,other,low,Bhopal,i fully support this policy. it will benefit our agriculture sector and help many families. thank you for considering.,Bhopal,i fully support this policy it will benefit our agriculture sector and help many families for considering
bf74707e-fb5d-4e1f-9994-33a73fdce8f0,Neutral: more data required on expected outcomes. Thank you for considering.,2025-03-27T15:06:36,user1104@example.com,,,,Energy,social_media,neutral,complaint,low,Pune,neutral: more data required on expected outcomes. thank you for considering.,Pune,neutral more data required on expected outcomes for considering
1d2d616a-2fc9-40d9-b321-40aca3ec4695,मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। धन्यवाद।,2025-08-29T07:19:53,user812@example.com,,,,Housing,email,support,other,high,Thiruvananthapuram,मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा। धन्यवाद।,Thiruvananthapuram,
c9d54141-4b4c-4918-9828-89be7a3d90a8,I oppose this policy because it will hurt small farmers in Imphal. Thank you for considering.,2025-04-03T16:54:18,user185@example.com,Imphal,23.79286,73.922154,Education,social_media,oppose,suggestion,low,Imphal,i oppose this policy because it will hurt small farmers in imphal. thank you for considering.,Imphal,i oppose this policy because it will hurt small farmers in imphal for considering
896a1b59-c1ee-44ab-8e1d-161ef5e79731,Praise: well drafted and addresses core issues.,2025-11-05T08:11:22,user2177@example.com,Varanasi,19.601563,69.618375,Energy,social_media,neutral,praise,medium,Varanasi,praise: well drafted and addresses core issues.,Varanasi,praise well drafted and addresses core issues
59d5e064-c7d9-400c-ad48-a28fb28d7179,Add a monitoring committee with district representation.,2024-08-08T14:39:08,user1762@example.com,Agra,27.613389,85.742806,Agriculture,email,oppose,suggestion,medium,Agra,add a monitoring committee with district representation.,Agra,add a monitoring committee with district representation
36b9c65a-cbe9-40ba-9e01-5ad567f8ad1b,This draft is a positive step for Agriculture. Strongly in favor.,2024-12-28T01:45:33,user1784@example.com,"Thiruvananthapuram, near river",23.225326,79.598396,Agriculture,portal,support,question,low,Thiruvananthapuram,this draft is a positive step for agriculture. strongly in favor.,Thiruvananthapuram,this draft is a positive step for agriculture strongly in favor
